CustomerID,CompanyName,ContactName,ContactTitle,OrderDate,UnitPrice,Discount,Freight,ProductName,CategoryName
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,39,0,38.19,Alice Mutton,Meat/Poultry
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,14,0,38.19,Laughing Lumberjack Lager,Beverages
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,21,0.25,580.91,Queso Cabrales,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,123.79,0.25,580.91,Thüringer Rostbratwurst,Meat/Poultry
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,22,0.25,33.05,Chef Anton's Cajun Seasoning,Condiments
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,2.5,0.25,33.05,Geitost,Dairy Products
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,13.25,0,33.05,Escargots de Bourgogne,Seafood
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,21.5,0,21.19,Flotemysost,Dairy Products
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,39,0,3.51,Alice Mutton,Meat/Poultry
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,2.5,0,3.51,Geitost,Dairy Products
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,00:00.0,7.45,0,3.51,Tourtière,Meat/Poultry
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,00:00.0,17.45,0,63.77,Pavlova,Confections
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,00:00.0,32,0,63.77,Mascarpone Fabioli,Dairy Products
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,00:00.0,19.5,0,63.77,Ravioli Angelo,Grains/Cereals
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,00:00.0,25.89,0,8.29,Nord-Ost Matjeshering,Seafood
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,00:00.0,34,0,8.29,Camembert Pierrot,Dairy Products
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,18,0.25,48.83,Chai,Beverages
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,34,0.25,48.83,Camembert Pierrot,Dairy Products
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,17.45,0,19.8,Pavlova,Confections
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,14,0,19.8,NuNuCa Nuß-Nougat-Creme,Confections
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,18.4,0,19.8,Boston Crab Meat,Seafood
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,16.25,0,29.61,Valkoinen suklaa,Confections
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,18,0,176.48,Steeleye Stout,Beverages
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,43.9,0,176.48,Vegie-spread,Condiments
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,39,0,62.74,Alice Mutton,Meat/Poultry
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,4.5,0,62.74,Guaraná Fantástica,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,14,0.2,68.26,Singaporean Hokkien Fried Mee,Grains/Cereals
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,46,0.2,68.26,Ipoh Coffee,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,14,0.2,68.26,Laughing Lumberjack Lager,Beverages
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,31,0.1,151.52,Ikura,Seafood
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,45.6,0.1,151.52,Rössle Sauerkraut,Produce
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,7.75,0,151.52,Rhönbräu Klosterbier,Beverages
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,19,0.15,2.27,Inlagd Sill,Seafood
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,7,0.15,2.27,Filo Mix,Grains/Cereals
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,00:00.0,21,0,39.92,Queso Cabrales,Dairy Products
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,00:00.0,6,0,39.92,Konbu,Seafood
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,00:00.0,9.2,0,39.92,Teatime Chocolate Biscuits,Confections
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,00:00.0,34.8,0,39.92,Mozzarella di Giovanni,Dairy Products
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,81,0,19.79,Sir Rodney's Marmalade,Confections
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,7,0,19.79,Filo Mix,Grains/Cereals
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,18,0,19.79,Lakkalikööri,Beverages
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,00:00.0,9.5,0,1.36,Zaanse koeken,Confections
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,00:00.0,18,0,1.36,Lakkalikööri,Beverages
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,10,0,33.93,Sir Rodney's Scones,Confections
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,7.75,0,33.93,Rhönbräu Klosterbier,Beverages
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,13,0,33.93,Original Frankfurter grüne Soße,Condiments
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,00:00.0,10,0,15.55,Sir Rodney's Scones,Confections
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,00:00.0,43.9,0,15.55,Schoggi Schokolade,Confections
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,00:00.0,24,0.2,15.55,Pâté chinois,Meat/Poultry
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,00:00.0,13.25,0.2,15.55,Escargots de Bourgogne,Seafood
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,6,0.15,13.6,Konbu,Seafood
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,19.5,0,13.6,Ravioli Angelo,Grains/Cereals
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,17.45,0.1,134.64,Pavlova,Confections
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,49.3,0.1,134.64,Tarte au sucre,Confections
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,34.8,0,134.64,Mozzarella di Giovanni,Dairy Products
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,7.75,0.1,134.64,Rhönbräu Klosterbier,Beverages
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,32.8,0,54.15,Perth Pasties,Meat/Poultry
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,28.5,0,54.15,Sirop d'érable,Condiments
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,25,0,32.01,Grandma's Boysenberry Spread,Condiments
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,18,0,47.59,Chai,Beverages
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,62.5,0.25,47.59,Carnarvon Tigers,Seafood
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,9,0.25,47.59,Tunnbröd,Grains/Cereals
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,19,0.2,33.68,Inlagd Sill,Seafood
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,45.6,0,31.51,Rössle Sauerkraut,Produce
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,14,0,31.51,Sasquatch Ale,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,6,0.25,31.89,Konbu,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,46,0.25,31.89,Ipoh Coffee,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,34,0.25,31.89,Camembert Pierrot,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,21.5,0.25,31.89,Flotemysost,Dairy Products
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,19,0.15,76.33,Chang,Beverages
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,14,0.15,76.33,Laughing Lumberjack Lager,Beverages
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,30,0,19.77,Uncle Bob's Organic Dried Pears,Produce
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,6,0,19.77,Konbu,Seafood
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,12.5,0.25,400.81,Gorgonzola Telino,Dairy Products
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,49.3,0.25,400.81,Tarte au sucre,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,12.5,0.25,400.81,Scottish Longbreads,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,34.8,0,400.81,Mozzarella di Giovanni,Dairy Products
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,00:00.0,20,0,17.95,Maxilaku,Confections
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,6,0,2.17,Konbu,Seafood
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,21,0,2.17,Gustaf's Knäckebröd,Grains/Cereals
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,12,0,2.17,Spegesild,Seafood
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,21,0.25,52.92,Queso Cabrales,Dairy Products
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,19.45,0.25,52.92,Gula Malacca,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,38,0,52.92,Gnocchi di nonna Alice,Grains/Cereals
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,00:00.0,6,0,10.22,Konbu,Seafood
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,00:00.0,12.5,0,10.22,Gorgonzola Telino,Dairy Products
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,31,0,27.2,Ikura,Seafood
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,4.5,0,27.2,Guaraná Fantástica,Beverages
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,13,0,27.2,Original Frankfurter grüne Soße,Condiments
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,00:00.0,55,0,3.26,Raclette Courdavault,Dairy Products
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,16.25,0,23.39,Valkoinen suklaa,Confections
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,53,0,23.39,Manjimup Dried Apples,Produce
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,00:00.0,24,0,23.39,Pâté chinois,Meat/Poultry
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,25,0,74.44,Grandma's Boysenberry Spread,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,31,0,74.44,Ikura,Seafood
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,39,0,74.44,Alice Mutton,Meat/Poultry
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,49.3,0,74.44,Tarte au sucre,Confections
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,22,0,2.5,Chef Anton's Cajun Seasoning,Condiments
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,2.5,0.05,30.85,Geitost,Dairy Products
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,9.65,0.05,30.85,Jack's New England Clam Chowder,Seafood
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,7.75,0.05,30.85,Rhönbräu Klosterbier,Beverages
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,00:00.0,25,0.05,40.42,Grandma's Boysenberry Spread,Condiments
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,00:00.0,45.6,0,40.42,Rössle Sauerkraut,Produce
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,81,0.05,23.72,Sir Rodney's Marmalade,Confections
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,12.5,0.05,23.72,Gorgonzola Telino,Dairy Products
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,17.45,0.15,27.91,Pavlova,Confections
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,12.5,0.15,27.91,Gorgonzola Telino,Dairy Products
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,9.5,0,27.91,Rogede sild,Seafood
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,34,0.15,27.91,Camembert Pierrot,Dairy Products
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,7.75,0.2,3.26,Rhönbräu Klosterbier,Beverages
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,00:00.0,10,0,44.65,Sir Rodney's Scones,Confections
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,00:00.0,9.5,0,44.65,Zaanse koeken,Confections
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,00:00.0,53,0,44.65,Manjimup Dried Apples,Produce
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,25.89,0,105.36,Nord-Ost Matjeshering,Seafood
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,18,0,105.36,Steeleye Stout,Beverages
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,33.25,0,105.36,Wimmers gute Semmelknödel,Grains/Cereals
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,21.35,0,49.56,Chef Anton's Gumbo Mix,Condiments
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,30,0,49.56,Uncle Bob's Organic Dried Pears,Produce
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,34.8,0,49.56,Mozzarella di Giovanni,Dairy Products
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,00:00.0,7.75,0.15,4.98,Rhönbräu Klosterbier,Beverages
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,4.5,0.25,2.08,Guaraná Fantástica,Beverages
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,9.65,0,2.08,Jack's New England Clam Chowder,Seafood
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,7,0.05,104.47,Filo Mix,Grains/Cereals
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,18,0,104.47,Lakkalikööri,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,30,0,275.79,Uncle Bob's Organic Dried Pears,Produce
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,6,0,275.79,Konbu,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,32.8,0,275.79,Perth Pasties,Meat/Poultry
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,36,0,275.79,Gudbrandsdalsost,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,18,0,275.79,Lakkalikööri,Beverages
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,34,0.15,2.7,Camembert Pierrot,Dairy Products
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,00:00.0,62.5,0,87.38,Carnarvon Tigers,Seafood
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,00:00.0,263.5,0,87.38,Côte de Blaye,Beverages
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,00:00.0,36,0,87.38,Gudbrandsdalsost,Dairy Products
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,00:00.0,53,0,144.38,Manjimup Dried Apples,Produce
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,26,0,27.19,Gravad lax,Seafood
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,38,0.15,27.19,Gnocchi di nonna Alice,Grains/Cereals
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,49.3,0.15,27.19,Tarte au sucre,Confections
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,00:00.0,9.2,0,62.22,Teatime Chocolate Biscuits,Confections
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,00:00.0,20,0,62.22,Maxilaku,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,38,0,74.6,Queso Manchego La Pastora,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,4.5,0,74.6,Guaraná Fantástica,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,33.25,0,74.6,Wimmers gute Semmelknödel,Grains/Cereals
COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,00:00.0,12,0,0.21,Spegesild,Seafood
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,00:00.0,7,0.2,16.16,Filo Mix,Grains/Cereals
FRANR,France restauration,Carine Schmitt,Marketing Manager,00:00.0,123.79,0,121.82,Thüringer Rostbratwurst,Meat/Poultry
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,39,0,0.02,Alice Mutton,Meat/Poultry
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,2.5,0,0.02,Geitost,Dairy Products
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,31.23,0,15.17,Gumbär Gummibärchen,Confections
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,9.65,0,15.17,Jack's New England Clam Chowder,Seafood
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,00:00.0,7.75,0,15.17,Rhönbräu Klosterbier,Beverages
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,43.9,0,12.96,Vegie-spread,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,40,0,32.27,Northwoods Cranberry Sauce,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,7.75,0,32.27,Rhönbräu Klosterbier,Beverages
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,45.6,0,37.97,Rössle Sauerkraut,Produce
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,18,0,208.5,Chartreuse verte,Beverages
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,9.5,0,208.5,Zaanse koeken,Confections
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,53,0,208.5,Manjimup Dried Apples,Produce
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,43.9,0,208.5,Vegie-spread,Condiments
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,40,0.15,32.82,Northwoods Cranberry Sauce,Condiments
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,10,0.15,32.82,Sir Rodney's Scones,Confections
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,18.4,0,32.82,Boston Crab Meat,Seafood
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,19.45,0.15,32.82,Gula Malacca,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,30,0,353.07,Uncle Bob's Organic Dried Pears,Produce
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,38,0,353.07,Queso Manchego La Pastora,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,4.5,0,353.07,Guaraná Fantástica,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,43.9,0,353.07,Schoggi Schokolade,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,12.5,0,353.07,Gorgonzola Telino,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,43.9,0,353.07,Vegie-spread,Condiments
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,7.75,0.2,1.26,Rhönbräu Klosterbier,Beverages
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,263.5,0,193.37,Côte de Blaye,Beverages
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,30,0,14.01,Uncle Bob's Organic Dried Pears,Produce
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,46,0,14.01,Ipoh Coffee,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,6,0.15,657.54,Konbu,Seafood
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,19.5,0,657.54,Ravioli Angelo,Grains/Cereals
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,17.45,0,211.22,Pavlova,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,4.5,0,211.22,Guaraná Fantástica,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,19,0,211.22,Inlagd Sill,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,17.45,0.1,91.51,Pavlova,Confections
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,62.5,0.1,91.51,Carnarvon Tigers,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,32,0.1,91.51,Mascarpone Fabioli,Dairy Products
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,21,0,217.86,Queso Cabrales,Dairy Products
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,81,0,217.86,Sir Rodney's Marmalade,Confections
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,18,0,217.86,Lakkalikööri,Beverages
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,00:00.0,13,0,217.86,Original Frankfurter grüne Soße,Condiments
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,30,0,185.48,Uncle Bob's Organic Dried Pears,Produce
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,46,0,185.48,Ipoh Coffee,Beverages
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,34.8,0,185.48,Mozzarella di Giovanni,Dairy Products
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,30,0,61.14,Uncle Bob's Organic Dried Pears,Produce
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,49.3,0.1,61.14,Tarte au sucre,Confections
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,25,0,34.76,Grandma's Boysenberry Spread,Condiments
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,21,0,34.76,Queso Cabrales,Dairy Products
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,9.65,0,34.76,Jack's New England Clam Chowder,Seafood
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,10,0,117.61,Sir Rodney's Scones,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,14,0.15,117.61,Sasquatch Ale,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,24,0.15,117.61,Pâté chinois,Meat/Poultry
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,28.5,0.15,117.61,Sirop d'érable,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,19,0.2,38.51,Chang,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,15,0.2,38.51,Outback Lager,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,18,0.2,38.51,Lakkalikööri,Beverages
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,00:00.0,34.8,0,4.27,Mozzarella di Giovanni,Dairy Products
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,123.79,0.25,8.81,Thüringer Rostbratwurst,Meat/Poultry
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,9.65,0.25,8.81,Jack's New England Clam Chowder,Seafood
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,55,0.05,65.53,Raclette Courdavault,Dairy Products
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,53,0,46,Manjimup Dried Apples,Produce
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,34,0,46,Camembert Pierrot,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,14,0,1.12,Singaporean Hokkien Fried Mee,Grains/Cereals
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,32,0,73.91,Mascarpone Fabioli,Dairy Products
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,12,0.25,73.91,Spegesild,Seafood
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,7,0.25,73.91,Filo Mix,Grains/Cereals
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,4.5,0,20.31,Guaraná Fantástica,Beverages
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,28.5,0,20.31,Sirop d'érable,Condiments
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,10,0,20.31,Longlife Tofu,Produce
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,7.75,0,20.31,Rhönbräu Klosterbier,Beverages
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,9.65,0.05,96.35,Jack's New England Clam Chowder,Seafood
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,53,0.05,96.35,Manjimup Dried Apples,Produce
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,13,0.05,96.35,Original Frankfurter grüne Soße,Condiments
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,22,0.25,55.12,Chef Anton's Cajun Seasoning,Condiments
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,4.5,0.25,55.12,Guaraná Fantástica,Beverages
