Customer Id,Customer,Contact,Contact Title,Order Date,Order Id,Category,Product,Sales Price,Quantity,Discount
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,2/18/1998,10895,Beverages,Guaraná Fantástica,4.5,110,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,2/18/1998,10895,Beverages,Chartreuse verte,18,45,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,2/18/1998,10895,Seafood,Boston Crab Meat,18.4,91,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,2/18/1998,10895,Dairy Products,Camembert Pierrot,34,100,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,2/19/1998,10896,Seafood,Rogede sild,9.5,15,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,2/19/1998,10896,Grains/Cereals,Gnocchi di nonna Alice,38,16,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,2/19/1998,10897,Meat/Poultry,Thüringer Rostbratwurst,123.79,80,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,2/19/1998,10897,Seafood,Nord-Ost Matjeshering,25.89,36,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,2/20/1998,10898,Seafood,Konbu,6,5,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,2/20/1998,10899,Beverages,Chartreuse verte,18,8,0.15
WELLI,Wellington Importadora,Paula Parente,Sales Manager,2/20/1998,10900,Beverages,Outback Lager,15,3,0.25
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,2/23/1998,10901,Seafood,Jack's New England Clam Chowder,9.65,30,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,2/23/1998,10901,Dairy Products,Flotemysost,21.5,30,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,2/23/1998,10902,Meat/Poultry,Pâté chinois,24,30,0.15
FOLKO,Folk och fä HB,Maria Larsson,Owner,2/23/1998,10902,Confections,Tarte au sucre,49.3,6,0.15
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,2/24/1998,10903,Seafood,Konbu,6,40,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,2/24/1998,10903,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,21,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,2/24/1998,10903,Confections,Scottish Longbreads,12.5,20,0
WHITC,White Clover Markets,Karl Jablonski,Owner,2/24/1998,10904,Seafood,Escargots de Bourgogne,13.25,15,0
WHITC,White Clover Markets,Karl Jablonski,Owner,2/24/1998,10904,Confections,Tarte au sucre,49.3,35,0
WELLI,Wellington Importadora,Paula Parente,Sales Manager,2/24/1998,10905,Beverages,Chai,18,20,0.05
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,2/25/1998,10906,Condiments,Sirop d'érable,28.5,15,0
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,2/25/1998,10907,Beverages,Rhönbräu Klosterbier,7.75,14,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,2/26/1998,10908,Produce,Uncle Bob's Organic Dried Pears,30,20,0.05
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,2/26/1998,10908,Grains/Cereals,Filo Mix,7,14,0.05
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,2/26/1998,10909,Produce,Uncle Bob's Organic Dried Pears,30,12,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,2/26/1998,10909,Confections,Pavlova,17.45,15,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,2/26/1998,10909,Seafood,Jack's New England Clam Chowder,9.65,5,0
WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,2/26/1998,10910,Confections,Teatime Chocolate Biscuits,9.2,12,0
WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,2/26/1998,10910,Confections,Maxilaku,20,10,0
WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,2/26/1998,10910,Condiments,Sirop d'érable,28.5,5,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,2/26/1998,10911,Beverages,Chai,18,10,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,2/26/1998,10911,Meat/Poultry,Alice Mutton,39,12,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,2/26/1998,10911,Beverages,Laughing Lumberjack Lager,14,15,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,2/26/1998,10912,Dairy Products,Queso Cabrales,21,40,0.25
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,2/26/1998,10912,Meat/Poultry,Thüringer Rostbratwurst,123.79,60,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,2/26/1998,10913,Condiments,Chef Anton's Cajun Seasoning,22,30,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,2/26/1998,10913,Dairy Products,Geitost,2.5,40,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,2/26/1998,10913,Seafood,Escargots de Bourgogne,13.25,15,0
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,2/27/1998,10914,Dairy Products,Flotemysost,21.5,25,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,2/27/1998,10915,Meat/Poultry,Alice Mutton,39,10,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,2/27/1998,10915,Dairy Products,Geitost,2.5,30,0
TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,2/27/1998,10915,Meat/Poultry,Tourtière,7.45,10,0
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,2/27/1998,10916,Confections,Pavlova,17.45,6,0
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,2/27/1998,10916,Dairy Products,Mascarpone Fabioli,32,6,0
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,2/27/1998,10916,Grains/Cereals,Ravioli Angelo,19.5,20,0
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,3/2/1998,10917,Seafood,Nord-Ost Matjeshering,25.89,1,0
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,3/2/1998,10917,Dairy Products,Camembert Pierrot,34,10,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/2/1998,10918,Beverages,Chai,18,60,0.25
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/2/1998,10918,Dairy Products,Camembert Pierrot,34,25,0.25
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/2/1998,10919,Confections,Pavlova,17.45,24,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/2/1998,10919,Confections,NuNuCa Nuß-Nougat-Creme,14,24,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/2/1998,10919,Seafood,Boston Crab Meat,18.4,20,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,3/3/1998,10920,Confections,Valkoinen suklaa,16.25,24,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,3/3/1998,10921,Beverages,Steeleye Stout,18,10,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,3/3/1998,10921,Condiments,Vegie-spread,43.9,40,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,3/3/1998,10922,Meat/Poultry,Alice Mutton,39,15,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,3/3/1998,10922,Beverages,Guaraná Fantástica,4.5,35,0
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,3/3/1998,10923,Grains/Cereals,Singaporean Hokkien Fried Mee,14,10,0.2
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,3/3/1998,10923,Beverages,Ipoh Coffee,46,10,0.2
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,3/3/1998,10923,Beverages,Laughing Lumberjack Lager,14,24,0.2
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,3/4/1998,10924,Seafood,Ikura,31,20,0.1
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,3/4/1998,10924,Produce,Rössle Sauerkraut,45.6,30,0.1
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,3/4/1998,10924,Beverages,Rhönbräu Klosterbier,7.75,6,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,3/4/1998,10925,Seafood,Inlagd Sill,19,25,0.15
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,3/4/1998,10925,Grains/Cereals,Filo Mix,7,12,0.15
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,3/4/1998,10926,Dairy Products,Queso Cabrales,21,2,0
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,3/4/1998,10926,Seafood,Konbu,6,10,0
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,3/4/1998,10926,Confections,Teatime Chocolate Biscuits,9.2,7,0
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,3/4/1998,10926,Dairy Products,Mozzarella di Giovanni,34.8,10,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/5/1998,10927,Confections,Sir Rodney's Marmalade,81,5,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/5/1998,10927,Grains/Cereals,Filo Mix,7,5,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/5/1998,10927,Beverages,Lakkalikööri,18,20,0
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,3/5/1998,10928,Confections,Zaanse koeken,9.5,5,0
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,3/5/1998,10928,Beverages,Lakkalikööri,18,5,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,3/5/1998,10929,Confections,Sir Rodney's Scones,10,60,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,3/5/1998,10929,Beverages,Rhönbräu Klosterbier,7.75,49,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,3/5/1998,10929,Condiments,Original Frankfurter grüne Soße,13,15,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,3/6/1998,10930,Confections,Sir Rodney's Scones,10,36,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,3/6/1998,10930,Confections,Schoggi Schokolade,43.9,25,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,3/6/1998,10930,Meat/Poultry,Pâté chinois,24,25,0.2
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,3/6/1998,10930,Seafood,Escargots de Bourgogne,13.25,30,0.2
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,3/6/1998,10931,Seafood,Konbu,6,42,0.15
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,3/6/1998,10931,Grains/Cereals,Ravioli Angelo,19.5,30,0
BONAP,Bon app',Laurence Lebihan,Owner,3/6/1998,10932,Confections,Pavlova,17.45,30,0.1
BONAP,Bon app',Laurence Lebihan,Owner,3/6/1998,10932,Confections,Tarte au sucre,49.3,14,0.1
BONAP,Bon app',Laurence Lebihan,Owner,3/6/1998,10932,Dairy Products,Mozzarella di Giovanni,34.8,16,0
BONAP,Bon app',Laurence Lebihan,Owner,3/6/1998,10932,Beverages,Rhönbräu Klosterbier,7.75,20,0.1
ISLAT,Island Trading,Helen Bennett,Marketing Manager,3/6/1998,10933,Meat/Poultry,Perth Pasties,32.8,2,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,3/6/1998,10933,Condiments,Sirop d'érable,28.5,30,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,3/9/1998,10934,Condiments,Grandma's Boysenberry Spread,25,20,0
WELLI,Wellington Importadora,Paula Parente,Sales Manager,3/9/1998,10935,Beverages,Chai,18,21,0
WELLI,Wellington Importadora,Paula Parente,Sales Manager,3/9/1998,10935,Seafood,Carnarvon Tigers,62.5,4,0.25
WELLI,Wellington Importadora,Paula Parente,Sales Manager,3/9/1998,10935,Grains/Cereals,Tunnbröd,9,8,0.25
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,3/9/1998,10936,Seafood,Inlagd Sill,19,30,0.2
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,3/10/1998,10937,Produce,Rössle Sauerkraut,45.6,8,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,3/10/1998,10937,Beverages,Sasquatch Ale,14,20,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/10/1998,10938,Seafood,Konbu,6,20,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/10/1998,10938,Beverages,Ipoh Coffee,46,24,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/10/1998,10938,Dairy Products,Camembert Pierrot,34,49,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/10/1998,10938,Dairy Products,Flotemysost,21.5,35,0.25
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,3/10/1998,10939,Beverages,Chang,19,10,0.15
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,3/10/1998,10939,Beverages,Laughing Lumberjack Lager,14,40,0.15
BONAP,Bon app',Laurence Lebihan,Owner,3/11/1998,10940,Produce,Uncle Bob's Organic Dried Pears,30,8,0
BONAP,Bon app',Laurence Lebihan,Owner,3/11/1998,10940,Seafood,Konbu,6,20,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/11/1998,10941,Dairy Products,Gorgonzola Telino,12.5,44,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/11/1998,10941,Confections,Tarte au sucre,49.3,30,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/11/1998,10941,Confections,Scottish Longbreads,12.5,80,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/11/1998,10941,Dairy Products,Mozzarella di Giovanni,34.8,50,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,3/11/1998,10942,Confections,Maxilaku,20,28,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,3/11/1998,10943,Seafood,Konbu,6,15,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,3/11/1998,10943,Grains/Cereals,Gustaf's Knäckebröd,21,21,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,3/11/1998,10943,Seafood,Spegesild,12,15,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/12/1998,10944,Dairy Products,Queso Cabrales,21,5,0.25
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/12/1998,10944,Condiments,Gula Malacca,19.45,18,0.25
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/12/1998,10944,Grains/Cereals,Gnocchi di nonna Alice,38,18,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,3/12/1998,10945,Seafood,Konbu,6,20,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,3/12/1998,10945,Dairy Products,Gorgonzola Telino,12.5,10,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,3/12/1998,10946,Seafood,Ikura,31,25,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,3/12/1998,10946,Beverages,Guaraná Fantástica,4.5,25,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,3/12/1998,10946,Condiments,Original Frankfurter grüne Soße,13,40,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,3/13/1998,10947,Dairy Products,Raclette Courdavault,55,4,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,3/13/1998,10948,Confections,Valkoinen suklaa,16.25,9,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,3/13/1998,10948,Produce,Manjimup Dried Apples,53,40,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,3/13/1998,10948,Meat/Poultry,Pâté chinois,24,4,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/13/1998,10949,Condiments,Grandma's Boysenberry Spread,25,12,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/13/1998,10949,Seafood,Ikura,31,30,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/13/1998,10949,Meat/Poultry,Alice Mutton,39,6,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/13/1998,10949,Confections,Tarte au sucre,49.3,60,0
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,3/16/1998,10950,Condiments,Chef Anton's Cajun Seasoning,22,5,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,3/16/1998,10951,Dairy Products,Geitost,2.5,15,0.05
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,3/16/1998,10951,Seafood,Jack's New England Clam Chowder,9.65,6,0.05
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,3/16/1998,10951,Beverages,Rhönbräu Klosterbier,7.75,50,0.05
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,3/16/1998,10952,Condiments,Grandma's Boysenberry Spread,25,16,0.05
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,3/16/1998,10952,Produce,Rössle Sauerkraut,45.6,2,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,3/16/1998,10953,Confections,Sir Rodney's Marmalade,81,50,0.05
AROUT,Around the Horn,Thomas Hardy,Sales Representative,3/16/1998,10953,Dairy Products,Gorgonzola Telino,12.5,50,0.05
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/17/1998,10954,Confections,Pavlova,17.45,28,0.15
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/17/1998,10954,Dairy Products,Gorgonzola Telino,12.5,25,0.15
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/17/1998,10954,Seafood,Rogede sild,9.5,30,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,3/17/1998,10954,Dairy Products,Camembert Pierrot,34,24,0.15
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/17/1998,10955,Beverages,Rhönbräu Klosterbier,7.75,12,0.2
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,3/17/1998,10956,Confections,Sir Rodney's Scones,10,12,0
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,3/17/1998,10956,Confections,Zaanse koeken,9.5,14,0
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,3/17/1998,10956,Produce,Manjimup Dried Apples,53,8,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/18/1998,10957,Seafood,Nord-Ost Matjeshering,25.89,30,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/18/1998,10957,Beverages,Steeleye Stout,18,40,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/18/1998,10957,Grains/Cereals,Wimmers gute Semmelknödel,33.25,8,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/18/1998,10958,Condiments,Chef Anton's Gumbo Mix,21.35,20,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/18/1998,10958,Produce,Uncle Bob's Organic Dried Pears,30,6,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/18/1998,10958,Dairy Products,Mozzarella di Giovanni,34.8,5,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,3/18/1998,10959,Beverages,Rhönbräu Klosterbier,7.75,20,0.15
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/19/1998,10960,Beverages,Guaraná Fantástica,4.5,10,0.25
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/19/1998,10960,Seafood,Jack's New England Clam Chowder,9.65,24,0
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,3/19/1998,10961,Grains/Cereals,Filo Mix,7,6,0.05
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,3/19/1998,10961,Beverages,Lakkalikööri,18,60,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/19/1998,10962,Produce,Uncle Bob's Organic Dried Pears,30,45,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/19/1998,10962,Seafood,Konbu,6,77,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/19/1998,10962,Meat/Poultry,Perth Pasties,32.8,20,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/19/1998,10962,Dairy Products,Gudbrandsdalsost,36,9,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,3/19/1998,10962,Beverages,Lakkalikööri,18,44,0
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,3/19/1998,10963,Dairy Products,Camembert Pierrot,34,2,0.15
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,3/20/1998,10964,Seafood,Carnarvon Tigers,62.5,6,0
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,3/20/1998,10964,Beverages,Côte de Blaye,263.5,5,0
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,3/20/1998,10964,Dairy Products,Gudbrandsdalsost,36,10,0
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,3/20/1998,10965,Produce,Manjimup Dried Apples,53,16,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,3/20/1998,10966,Seafood,Gravad lax,26,8,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,3/20/1998,10966,Grains/Cereals,Gnocchi di nonna Alice,38,12,0.15
CHOPS,Chop-suey Chinese,Yang Wang,Owner,3/20/1998,10966,Confections,Tarte au sucre,49.3,12,0.15
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,3/23/1998,10967,Confections,Teatime Chocolate Biscuits,9.2,12,0
TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,3/23/1998,10967,Confections,Maxilaku,20,40,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/23/1998,10968,Dairy Products,Queso Manchego La Pastora,38,30,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/23/1998,10968,Beverages,Guaraná Fantástica,4.5,30,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/23/1998,10968,Grains/Cereals,Wimmers gute Semmelknödel,33.25,4,0
COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,3/23/1998,10969,Seafood,Spegesild,12,9,0
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,3/24/1998,10970,Grains/Cereals,Filo Mix,7,40,0.2
FRANR,France restauration,Carine Schmitt,Marketing Manager,3/24/1998,10971,Meat/Poultry,Thüringer Rostbratwurst,123.79,14,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/24/1998,10972,Meat/Poultry,Alice Mutton,39,6,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/24/1998,10972,Dairy Products,Geitost,2.5,7,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/24/1998,10973,Confections,Gumbär Gummibärchen,31.23,5,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/24/1998,10973,Seafood,Jack's New England Clam Chowder,9.65,6,0
LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,3/24/1998,10973,Beverages,Rhönbräu Klosterbier,7.75,10,0
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,3/25/1998,10974,Condiments,Vegie-spread,43.9,10,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/25/1998,10975,Condiments,Northwoods Cranberry Sauce,40,16,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/25/1998,10975,Beverages,Rhönbräu Klosterbier,7.75,10,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,3/25/1998,10976,Produce,Rössle Sauerkraut,45.6,20,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/26/1998,10977,Beverages,Chartreuse verte,18,30,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/26/1998,10977,Confections,Zaanse koeken,9.5,30,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/26/1998,10977,Produce,Manjimup Dried Apples,53,10,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/26/1998,10977,Condiments,Vegie-spread,43.9,20,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,3/26/1998,10978,Condiments,Northwoods Cranberry Sauce,40,20,0.15
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,3/26/1998,10978,Confections,Sir Rodney's Scones,10,40,0.15
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,3/26/1998,10978,Seafood,Boston Crab Meat,18.4,10,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,3/26/1998,10978,Condiments,Gula Malacca,19.45,6,0.15
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Produce,Uncle Bob's Organic Dried Pears,30,18,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Dairy Products,Queso Manchego La Pastora,38,20,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Beverages,Guaraná Fantástica,4.5,80,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Confections,Schoggi Schokolade,43.9,30,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Dairy Products,Gorgonzola Telino,12.5,24,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,3/26/1998,10979,Condiments,Vegie-spread,43.9,35,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,3/27/1998,10980,Beverages,Rhönbräu Klosterbier,7.75,40,0.2
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,3/27/1998,10981,Beverages,Côte de Blaye,263.5,60,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/27/1998,10982,Produce,Uncle Bob's Organic Dried Pears,30,20,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,3/27/1998,10982,Beverages,Ipoh Coffee,46,9,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/27/1998,10983,Seafood,Konbu,6,84,0.15
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/27/1998,10983,Grains/Cereals,Ravioli Angelo,19.5,15,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/30/1998,10984,Confections,Pavlova,17.45,55,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/30/1998,10984,Beverages,Guaraná Fantástica,4.5,20,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,3/30/1998,10984,Seafood,Inlagd Sill,19,40,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,3/30/1998,10985,Confections,Pavlova,17.45,36,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,3/30/1998,10985,Seafood,Carnarvon Tigers,62.5,8,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,3/30/1998,10985,Dairy Products,Mascarpone Fabioli,32,35,0.1
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/30/1998,10986,Dairy Products,Queso Cabrales,21,30,0
